FONTE;GRUPO ;PAYER ACCOUNT ID;LINKED ACCOUNT ID;ACCOUNT NAME;CÓDIGO ODIN;ASSINATURA ODIN;CLIENTE;CLIENTE UNIFICADO;POC;DIVISÃO;MULTICLOUD;CATEGORIA;CONTA;NUVEM;Receita;SUBCATEGORIA;TIPO DE COBRANÇA;CLIENTE;CLE;CNPJ;NOME CLIENTE;CÓDIGO ODIN;ASSINATURA ODIN;Payer AccountId;Cliente;CONTRATO PMC
CONSUMO AWS;Einstein;588361999793;879021126431;SBIBAE-Lbio-Prd-Biobanco;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;884051116583;SBIBAE-Vars-Prd-DataSync;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;884177880702;SBIBAE-Edge-Hom-Minerva-MPHRX;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;887559014006;sbibae-tmda-sandbox-engplataforma;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;891377090436;SBIBAE-Dest-Sandbox-Plataforma-UpLuxo;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;891377371088;SBIBAE-Bder-Dev-Ambientes-Egate;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;902096051157;SBIBAE-TMDA-Prd-Mda-Governanca-Dados;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;905418147569;SBIBAE-Tmda-Prd-Laudo-Audio-Visual;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;905418216692;SBIBAE-Sens-Poc-Conteudo-Ensino;1134058;1294042;EINSTEIN;EINSTEIN;SIM;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;905839026353;SBIBAE-Dian-Dev-Proadi-Diana;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;913524927136;SBIBAE-Tmda-Sandbox-Lav;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;923528341029;SBIBAE-Bigd-Hom-Busca-Laudo;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;926806915686;Varstation;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;930261141169;SBIBAE-TMDA-Dev-Mda-ConsumerData;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;932054080255;SBIBAE-LBIO-Sandbox-Biobanco;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;933220030871;SBIBAE-Edge-Dev-DataProduct-BigData;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;956821413993;SBIBAE-Sens-Dev-Apps-Ensino-.Net;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;973736424662;SBIBAE-PROADI-IMAGEM-ANALYTICS;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;975049897576;SBIBAE-Bigd-Hom-BDAOps;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;984008594179;SBIBAE-Bigd-Dev-Model-Registry;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;984233111888;SBIBAE-TMDA-Hom-MDA-Services;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;992382452129;SBIBAE-Bder-Dev-MCP-De-Id;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;170171911178;sbibae-pi27-poc-sandbox-simpa;1134058;1294042;EINSTEIN;EINSTEIN;SIM;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;278635088966;sbibae-gepr-prd-alocacoes;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;218712444718;sbibae-ma04-sandbox-malar-ia;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;329332896052;sbibae-sens-poc-lab-engenharia;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;522029196863;sbibae-vera-sandbox-veracis-entrega-2;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;728880847455;sbibae-cuts-sandbox-proadi-cutis-ai;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;762989750115;sbibae-imre-sandbox-proadi-impacto-mr;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;815935788473;sbibae-ma06-sandbox-trada-sport;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;919526246082;sbibae-good-prd-ccoe-automacao;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;67828305532;sbibae-gdat-prd-wearables;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Einstein;588361999793;275023965805;sbibae-gdat-dev-wearables;1134058;1294042;EINSTEIN;EINSTEIN;NÃO;CORP;SIM;001 - Cliente;Einstein;AWS;Com Receita;Cliente;Odin;EINSTEIN;4410380020;60.765.823/0001-30;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;1134058;1294042;588361999793;EINSTEIN;1134058
CONSUMO AWS;Truckpag;588738566712;475057824734;truckpag-hml ($);1138227;1303845;TRUCKPAG;TRUCKPAG;NÃO;CORP;SIM;001 - Cliente;Truckpag;AWS;Com Receita;Cliente;Odin;TRUCKPAG;2339658450002;31.443.324/0001-28;TRUCKPAG MEIOS DE PAGAMENTO LTDA;1138227;1303845;588738566712;TRUCKPAG;1138227
CONSUMO AWS;Truckpag;588738566712;588738566712;Truckpag ($);1138227;1303845;TRUCKPAG;TRUCKPAG;NÃO;CORP;SIM;001 - Cliente;Truckpag;AWS;Com Receita;Cliente;Odin;TRUCKPAG;2339658450002;31.443.324/0001-28;TRUCKPAG MEIOS DE PAGAMENTO LTDA;1138227;1303845;588738566712;TRUCKPAG;1138227
CONSUMO AWS;Truckpag;588738566712;794399191098;CIOTPag ($);1138227;1303845;TRUCKPAG;TRUCKPAG;NÃO;CORP;SIM;001 - Cliente;Truckpag;AWS;Com Receita;Cliente;Odin;TRUCKPAG;2339658450002;31.443.324/0001-28;TRUCKPAG MEIOS DE PAGAMENTO LTDA;1138227;1303845;588738566712;TRUCKPAG;1138227
CONSUMO AWS;Truckpag;588738566712;911340961222;truckpag-security ($);1138227;1303845;TRUCKPAG;TRUCKPAG;NÃO;CORP;SIM;001 - Cliente;Truckpag;AWS;Com Receita;Cliente;Odin;TRUCKPAG;2339658450002;31.443.324/0001-28;TRUCKPAG MEIOS DE PAGAMENTO LTDA;1138227;1303845;588738566712;TRUCKPAG;1138227
CONSUMO AWS;Truckpag;588738566712;604881393129;Tpag-Infra;1138227;1303845;TRUCKPAG;TRUCKPAG;NÃO;CORP;SIM;001 - Cliente;Truckpag;AWS;Com Receita;Cliente;Odin;TRUCKPAG;2339658450002;31.443.324/0001-28;TRUCKPAG MEIOS DE PAGAMENTO LTDA;1138227;1303845;588738566712;TRUCKPAG;1138227
CONSUMO AWS;Resold NOCSP;605212350047;27983966096;Beetools AWS;1137647;1300595;BEETOOLS;BEETOOLS;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;BEETOOLS;2332987830002;27.836.175/0001-90;BEETOOLS TECNOLOGIA EDUCACIONAL S A;1137647;1300595;605212350047;BEETOOLS;1137647
CONSUMO AWS;Resold NOCSP;605212350047;38499443745;AeC Centro de Contatos;1112375;1294660;AEC;AEC;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;AEC;83522520038;02.455.233/0001-04;AEC CENTRO DE CONTATOS S A;1112375;1294660;605212350047;AEC;1112375
CONSUMO AWS;Resold NOCSP;605212350047;108361471849;jeva;1004608;1298030;JEVA;JEVA;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;JEVA;81807860020;10.977.114/0001-40;JEVA LTDA;1004608;1298030;605212350047;JEVA;1004608
CONSUMO AWS;Resold NOCSP;605212350047;169613880736;Supermercados Mundial LTDA;1136694;1296969;SUPERMERCADOS MUNDIAL;SUPERMERCADOS MUNDIAL;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;SUPERMERCADOS MUNDIAL;80630730041;33.304.981/0001-10;SUPERMERCADOS MUNDIAL LTDA;1136694;1296969;605212350047;SUPERMERCADOS MUNDIAL;1136694
CONSUMO AWS;Resold NOCSP;605212350047;195937843924;unimedbr-dev-datamesh;1137301;1304560;UNIMED INTERALL;UNIMED INTERALL;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;UNIMED INTERALL;2687380002;36.698.142/0001-11;INTERALL TECNOLOGIA DE DADOS LTDA;1137301;1304560;605212350047;UNIMED INTERALL;1137301
CONSUMO AWS;Resold NOCSP;605212350047;224204046213;SEEC-DF;1137051;1301706;PRODESP- SEM TC;PRODESP- SEM TC;NÃO;GOV;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;PRODESP- SEM TC;354592223;62.577.929/0001-35;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRO;1137051;1301706;605212350047;PRODESP- SEM TC;1137051
CONSUMO AWS;Resold NOCSP;605212350047;288761753699;Agritel;1147675;1345839;TELEMETRIA;TELEMETRIA;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;TELEMETRIA;2348712400002;28.016.903/0001-80;TELEMETRIA AGRICOLA LTDA ME;1147675;1345839;605212350047;TELEMETRIA;1147675
CONSUMO AWS;Resold NOCSP;605212350047;358056745869;Naxos Telecom;1136748;1297172;NXTV NAXOS;NXTV NAXOS;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;NXTV NAXOS;2322526900002;21.812.210/0001-54;NXTV TELECOM ENTRETENIMENTO E SERVICOS LTDA;1136748;1297172;605212350047;NXTV NAXOS;1136748
CONSUMO AWS;Resold NOCSP;605212350047;373957545141;logaprod;1134214;1289110;R7;R7;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;R7;2307016800003;34.621.853/0001-62;R7 SERVICOS DE CONEXOES LTDA;1134214;1289110;605212350047;R7;1134214
CONSUMO AWS;Resold NOCSP;605212350047;443133602718;Log archive;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;;Resold NOCSP;AWS;Sem Receita;Cliente;Cloud;EMBRATEL;;;;1036514;1270529;605212350047;EMBRATEL;1036514
CONSUMO AWS;Resold NOCSP;605212350047;493761300721;Audit;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;;Resold NOCSP;AWS;Sem Receita;Cliente;Cloud;EMBRATEL;;;;1036514;1270529;605212350047;EMBRATEL;1036514
CONSUMO AWS;Resold NOCSP;605212350047;589462084970;3SAT;1137871;1301673;3SAT;3SAT;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;3SAT;1321883660003;11.898.365/0001-00;3SAT TECNOLOGIA LTDA;1137871;1301673;605212350047;3SAT;1137871
CONSUMO AWS;Resold NOCSP;605212350047;602733858467;Tempo Telecom;1059639;1295143;TEMPO;TEMPO;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;TEMPO;1254489180001;37.644.069/0001-68;TEMPO ADMINISTRADORA DE SERVICOS E TECNOLOGIA S.A;1059639;1295143;605212350047;TEMPO;1059639
CONSUMO AWS;Resold NOCSP;605212350047;605212350047;ebt-resold-csp-disabled;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;;Resold NOCSP;AWS;Sem Receita;Cliente;Cloud;EMBRATEL;;;;1036514;1270529;605212350047;EMBRATEL;1036514
CONSUMO AWS;Resold NOCSP;605212350047;618759470440;INTERALL;1137301;1304560;UNIMED INTERALL;UNIMED INTERALL;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;UNIMED INTERALL;2687380002;36.698.142/0001-11;INTERALL TECNOLOGIA DE DADOS LTDA;1137301;1304560;605212350047;UNIMED INTERALL;1137301
CONSUMO AWS;Resold NOCSP;605212350047;635044002483;account-mas-berneck;1098178;1205262;BERNECK;BERNECK;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;BERNECK;85708380012;81.905.176/0001-94;BERNECK S.A. PAINÉIS E SERRADOS;1098178;1205262;605212350047;BERNECK;1098178
CONSUMO AWS;Resold NOCSP;605212350047;698323507907;Account AFIP - HML;1137067;1298000;AFIP;AFIP;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;AFIP;74500810140;47.673.793/0102-17;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;1137067;1298000;605212350047;AFIP;1137067
CONSUMO AWS;Resold NOCSP;605212350047;711387138322;Account Operacao;1036514;1270529;EMBRATEL;EMBRATEL;NÃO;EBT;SIM;;Resold NOCSP;AWS;Sem Receita;Cliente;Cloud;EMBRATEL;;;;1036514;1270529;605212350047;EMBRATEL;1036514
CONSUMO AWS;Resold NOCSP;605212350047;714059462044;UNIMEDBR;1137301;1304560;UNIMED INTERALL;UNIMED INTERALL;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;UNIMED INTERALL;2687380002;36.698.142/0001-11;INTERALL TECNOLOGIA DE DADOS LTDA;1137301;1304560;605212350047;UNIMED INTERALL;1137301
CONSUMO AWS;Resold NOCSP;605212350047;719847446466;accountafipaws;1137067;1298000;AFIP;AFIP;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;AFIP;74500810140;47.673.793/0102-17;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;1137067;1298000;605212350047;AFIP;1137067
CONSUMO AWS;Resold NOCSP;605212350047;771839399871;Seven;1138106;1303242;SEVEN;POP TRADE;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;SEVEN;1495525130002;13.375.691/0001-50;SEVEN TRADE MARKETING E CONSULTORIA LTDA;1138106;1303242;605212350047;SEVEN;1138106
CONSUMO AWS;Resold NOCSP;605212350047;794399191098;CIOTPag;1138227;1303845;TRUCKPAG;TRUCKPAG;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;TRUCKPAG;2339658450002;31.443.324/0001-28;TRUCKPAG MEIOS DE PAGAMENTO LTDA;1138227;1303845;605212350047;TRUCKPAG;1138227
CONSUMO AWS;Resold NOCSP;605212350047;836812345824;CasadasLinhas;1136264;1295523;JOSE ALVES NETO;JOSE ALVES NETO;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;JOSE ALVES NETO;77181640006;06.846.349/0001-25;JOSE ALVES NETO & CIA LTDA;1136264;1295523;605212350047;JOSE ALVES NETO;1136264
CONSUMO AWS;Resold NOCSP;605212350047;935443014768;INTERALL-SANDBOX;1137301;1304560;UNIMED INTERALL;UNIMED INTERALL;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;UNIMED INTERALL;2687380002;36.698.142/0001-11;INTERALL TECNOLOGIA DE DADOS LTDA;1137301;1304560;605212350047;UNIMED INTERALL;1137301
CONSUMO AWS;Resold NOCSP;605212350047;979261000518;POPTRADE;1130190;1298818;POP TRADE;POP TRADE;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;POP TRADE;106558090010;07.272.350/0001-56;POP TRADE MARKETING E CONSULTORIA LTDA;1130190;1298818;605212350047;POP TRADE;1130190
CONSUMO AWS;Resold NOCSP;605212350047;682033499422;TEFTI;1166101;1353623;TEFTI;TEFTI;NÃO;CORP;SIM;001 - Cliente;Resold NOCSP;AWS;Com Receita;Cliente;Odin;TEFTI;340923770008;07.697.245/0001-69;TEFTI TECNOLOGIA E SISTEMAS INTEGRADOS LTDA;1166101;1353623;605212350047;TEFTI;1166101
CONSUMO AWS;Softplan-1Doc;605620311293;354918410005;1Doc Integration;1132677;1284597;SOFTPLAN_1DOC;SOFTPLAN;NÃO;CORP;SIM;001 - Cliente;Softplan-1Doc;AWS;Com Receita;Cliente;Odin;SOFTPLAN_1DOC;2283378510002;19.625.833/0001-76;1DOC TECNOLOGIA S.A;1132677;1284597;605620311293;SOFTPLAN_1DOC;1132677
CONSUMO AWS;Softplan-1Doc;605620311293;451274760611;Well-Architected;1132677;1284597;SOFTPLAN_1DOC;SOFTPLAN;NÃO;CORP;SIM;001 - Cliente;Softplan-1Doc;AWS;Com Receita;Cliente;Odin;SOFTPLAN_1DOC;2283378510002;19.625.833/0001-76;1DOC TECNOLOGIA S.A;1132677;1284597;605620311293;SOFTPLAN_1DOC;1132677
CONSUMO AWS;Softplan-1Doc;605620311293;507487821616;1Dom Production;1132677;1284597;SOFTPLAN_1DOC;SOFTPLAN;NÃO;CORP;SIM;001 - Cliente;Softplan-1Doc;AWS;Com Receita;Cliente;Odin;SOFTPLAN_1DOC;2283378510002;19.625.833/0001-76;1DOC TECNOLOGIA S.A;1132677;1284597;605620311293;SOFTPLAN_1DOC;1132677
CONSUMO AWS;Softplan-1Doc;605620311293;605620311293;1Doc Tecnologia S.A.;1132677;1284597;SOFTPLAN_1DOC;SOFTPLAN;NÃO;CORP;SIM;001 - Cliente;Softplan-1Doc;AWS;Com Receita;Cliente;Odin;SOFTPLAN_1DOC;2283378510002;19.625.833/0001-76;1DOC TECNOLOGIA S.A;1132677;1284597;605620311293;SOFTPLAN_1DOC;1132677
CONSUMO AWS;Softplan-1Doc;605620311293;642483173790;1Doc Development;1132677;1284597;SOFTPLAN_1DOC;SOFTPLAN;NÃO;CORP;SIM;001 - Cliente;Softplan-1Doc;AWS;Com Receita;Cliente;Odin;SOFTPLAN_1DOC;2283378510002;19.625.833/0001-76;1DOC TECNOLOGIA S.A;1132677;1284597;605620311293;SOFTPLAN_1DOC;1132677
CONSUMO AWS;Softplan-1Doc;605620311293;891377098814;1dochomolog;1132677;1284597;SOFTPLAN_1DOC;SOFTPLAN;NÃO;CORP;SIM;001 - Cliente;Softplan-1Doc;AWS;Com Receita;Cliente;Odin;SOFTPLAN_1DOC;2283378510002;19.625.833/0001-76;1DOC TECNOLOGIA S.A;1132677;1284597;605620311293;SOFTPLAN_1DOC;1132677
